gpu_thread_id_z	public function	src-only	src=3 test=0	src/lib/gc_async_mut/gpu/builtins.spl;src/lib/gc_async_mut/gpu_api.spl;src/lib/gc_async_mut/gpu_ops.spl
gzip_compress	public function	src-only	src=6 test=0	src/app/io/compress_ffi.spl;src/app/io/compress_sffi.spl;src/lib/common/compress/gzip.spl;src/lib/common/compress/typed/deflate_typed.spl;src/lib/nogc_sync_mut/compression/gzip/compress.spl;src/lib/nogc_sync_mut/io/compress_sffi.spl
gzip_decompress	public function	src-only	src=6 test=0	src/app/io/compress_ffi.spl;src/app/io/compress_sffi.spl;src/lib/common/compress/gzip.spl;src/lib/common/compress/typed/deflate_typed.spl;src/lib/nogc_sync_mut/compression/gzip/compress.spl;src/lib/nogc_sync_mut/io/compress_sffi.spl
has_flag	public function	mixed	src=13 test=6	examples/10_tooling/trace32_tools/t32_cli/mod.spl;src/app/counterpart/main.spl;src/app/optimize/main.spl;src/app/release/main.spl;src/app/spipe_process_harness/main.spl;src/compiler_rust/lib/std/src/cli/parsed_args.spl;src/compiler_rust/lib/std/src/mcp/core/safe_server.spl;src/lib/gc_async_mut/cli/cli_util.spl
hex_byte	public function	src-only	src=6 test=0	src/lib/gc_async_mut/gpu/browser_engine/dom_color.spl;src/lib/gc_async_mut/jit/jit_util.spl;src/lib/nogc_async_mut/io/tls.spl;src/lib/nogc_async_mut/jit/jit_util.spl;src/lib/nogc_sync_mut/jit/jit_util.spl;src/os/compositor/browser_backend.spl
hex_digit	public function	mixed	src=15 test=3	scripts/fpga/flash_ra4m1.spl;src/app/portal/services/auth_service.spl;src/app/web_stack_sample/app.spl;src/compiler_rust/lib/std/src/tooling/url_utils.spl;src/lib/common/binary_inspect.spl;src/lib/common/spec/evidence/format/binary_layout.spl;src/lib/gc_async_mut/gpu/browser_engine/dom_color.spl;src/lib/hardware/fpga_k26/jtag_console.spl
hex_to_bytes	public function	mixed	src=11 test=10	src/app/package.registry/signing.spl;src/app/package/registry/signing.spl;src/lib/common/aes/utilities.spl;src/lib/common/bcrypt/utilities.spl;src/lib/common/binary_inspect.spl;src/lib/common/serialization/__init__.spl;src/lib/gc_async_mut/buffer/utilities.spl;src/lib/nogc_async_mut/buffer/utilities.spl
hex_to_int	public function	src-only	src=8 test=0	src/lib/common/color/convert.spl;src/lib/common/text_advanced.spl;src/lib/gc_async_mut/http/common.spl;src/lib/gc_async_mut/http/headers.spl;src/lib/nogc_async_mut/http/common.spl;src/lib/nogc_async_mut/http/headers.spl;src/lib/nogc_sync_mut/http/common.spl;src/lib/nogc_sync_mut/http/headers.spl
hmac_sha256	public function	src-only	src=6 test=0	src/app/io/crypto_ffi.spl;src/app/io/crypto_sffi.spl;src/lib/common/crypto/hmac.spl;src/lib/common/crypto/typed/hashes.spl;src/lib/nogc_sync_mut/io/crypto_sffi.spl;src/lib/nogc_sync_mut/tls/cipher.spl
hostname	public function	src-only	src=3 test=0	src/lib/nogc_sync_mut/io/sysinfo_ops.spl;src/lib/nogc_sync_mut/sffi/system.spl;src/os/userlib/system.spl
http_delete	public function	src-only	src=6 test=0	src/lib/gc_async_mut/http_client.spl;src/lib/gc_async_mut/http_client/request.spl;src/lib/nogc_async_mut/http_client/request.spl;src/lib/nogc_sync_mut/http_client.spl;src/lib/nogc_sync_mut/http_client/request.spl;src/lib/nogc_sync_mut/io/http_sffi.spl
http_get	public function	src-only	src=8 test=0	src/lib/common/js/node/http_module.spl;src/lib/gc_async_mut/http_client.spl;src/lib/gc_async_mut/http_client/request.spl;src/lib/nogc_async_mut/http_client/request.spl;src/lib/nogc_sync_mut/http_client.spl;src/lib/nogc_sync_mut/http_client/request.spl;src/lib/nogc_sync_mut/io/http_sffi.spl;src/lib/nogc_sync_mut/sffi/net.spl
http_post	public function	src-only	src=6 test=0	src/lib/gc_async_mut/http_client.spl;src/lib/gc_async_mut/http_client/request.spl;src/lib/nogc_async_mut/http_client/request.spl;src/lib/nogc_sync_mut/http_client.spl;src/lib/nogc_sync_mut/http_client/request.spl;src/lib/nogc_sync_mut/io/http_sffi.spl
http_put	public function	src-only	src=6 test=0	src/lib/gc_async_mut/http_client.spl;src/lib/gc_async_mut/http_client/request.spl;src/lib/nogc_async_mut/http_client/request.spl;src/lib/nogc_sync_mut/http_client.spl;src/lib/nogc_sync_mut/http_client/request.spl;src/lib/nogc_sync_mut/io/http_sffi.spl
is_expired	public function	src-only	src=9 test=0	src/compiler_rust/lib/std/src/bare/time.spl;src/lib/gc_async_mut/gpu/browser_engine/net/dns.spl;src/lib/gc_async_mut/gpu/browser_engine/security/cookie_policy.spl;src/lib/gc_async_mut/security/auth/rotation.spl;src/lib/nogc_async_mut/security/auth/rotation.spl;src/lib/nogc_async_mut_noalloc/async/timer.spl;src/lib/nogc_sync_mut/security/auth/rotation.spl;src/lib/nogc_sync_mut/security/types.spl
is_file	public function	mixed	src=13 test=2	src/compiler/99.loader/module_resolver/resolution.spl;src/compiler_rust/lib/std/src/file/__init__.spl;src/compiler_rust/lib/std/src/fs/mod.spl;src/compiler_rust/lib/std/src/host/common/io/types.spl;src/compiler_rust/lib/std/src/host/common/net/ftp.spl;src/compiler_rust/lib/std/src/infra/file_io.spl;src/compiler_rust/lib/std/src/infra/path.spl;src/compiler_rust/lib/std/src/spec/mode_config.spl
ja	public function	src-only	src=5 test=0	examples/10_tooling/llm_cli_tools/src/lib/nogc_async_mut/llm/json_helpers.spl;examples/10_tooling/llm_cli_tools/test/unit/app/llm_caret/json_helpers_spec.spl;examples/10_tooling/mcpgdb/json_helpers.spl;examples/10_tooling/obsidian-search/src/util/json_helpers.spl;src/app/llm_caret/json_helpers.spl;src/app/mcpgdb/json_helpers.spl;src/lib/nogc_async_mut/llm/json_helpers.spl;src/lib/nogc_async_mut/llm_diagnostics/formatters/json_formatter.spl
jo1	public function	mixed	src=17 test=8	examples/10_tooling/korean_stock_mcp/json_helpers.spl;examples/10_tooling/llm_cli_tools/src/lib/nogc_async_mut/llm/json_helpers.spl;examples/10_tooling/llm_cli_tools/test/unit/app/llm_caret/json_helpers_spec.spl;examples/10_tooling/mcpgdb/json_helpers.spl;examples/10_tooling/obsidian-search/src/util/json_helpers.spl;examples/10_tooling/trace32_tools/cmm_lsp/mcp_daemon.spl;src/app/jupyter_kernel/main.spl;src/app/jupyter_kernel/protocol.spl
jo2	public function	mixed	src=18 test=11	examples/10_tooling/korean_stock_mcp/json_helpers.spl;examples/10_tooling/llm_cli_tools/src/lib/nogc_async_mut/llm/json_helpers.spl;examples/10_tooling/llm_cli_tools/test/unit/app/llm_caret/json_helpers_spec.spl;examples/10_tooling/mcpgdb/json_helpers.spl;examples/10_tooling/obsidian-search/src/util/json_helpers.spl;examples/10_tooling/trace32_tools/cmm_lsp/mcp_daemon.spl;src/app/jupyter_kernel/main.spl;src/app/jupyter_kernel/protocol.spl
jo3	public function	mixed	src=17 test=9	examples/10_tooling/korean_stock_mcp/json_helpers.spl;examples/10_tooling/llm_cli_tools/src/lib/nogc_async_mut/llm/json_helpers.spl;examples/10_tooling/llm_cli_tools/test/unit/app/llm_caret/json_helpers_spec.spl;examples/10_tooling/mcpgdb/json_helpers.spl;examples/10_tooling/obsidian-search/src/util/json_helpers.spl;examples/10_tooling/trace32_tools/cmm_lsp/mcp_daemon.spl;src/app/jupyter_kernel/main.spl;src/app/jupyter_kernel/protocol.spl
jo4	public function	src-only	src=11 test=0	examples/10_tooling/korean_stock_mcp/json_helpers.spl;examples/10_tooling/llm_cli_tools/src/lib/nogc_async_mut/llm/json_helpers.spl;examples/10_tooling/mcpgdb/json_helpers.spl;examples/10_tooling/obsidian-search/src/util/json_helpers.spl;examples/10_tooling/trace32_tools/cmm_lsp/mcp_daemon.spl;src/app/jupyter_kernel/main.spl;src/app/jupyter_kernel/protocol.spl;src/app/llm_caret/json_helpers.spl
jo5	public function	src-only	src=9 test=0	examples/10_tooling/korean_stock_mcp/json_helpers.spl;examples/10_tooling/llm_cli_tools/src/lib/nogc_async_mut/llm/json_helpers.spl;examples/10_tooling/obsidian-search/src/util/json_helpers.spl;src/app/jupyter_kernel/main.spl;src/app/jupyter_kernel/protocol.spl;src/app/llm_caret/json_helpers.spl;src/lib/gc_async_mut/lsp/lsp_json.spl;src/lib/nogc_async_mut/llm/json_helpers.spl
join_path	public function	mixed	src=9 test=2	examples/10_tooling/obsidian-search/src/core/note_writer.spl;examples/10_tooling/obsidian-search/src/core/periodic.spl;examples/10_tooling/obsidian-search/src/core/search_ext.spl;examples/10_tooling/obsidian-search/src/core/tag_manager.spl;examples/10_tooling/obsidian-search/src/core/vault_scanner.spl;scripts/audit/api_consistency_audit.spl;scripts/audit/naming_consistency_audit.spl;scripts/audit/os_harden_audit.spl
json_parse	public function	src-only	src=3 test=0	src/lib/common/js/builtins/json.spl;src/lib/common/json/parser.spl;src/lib/js/builtins/json.spl
json_stringify	public function	src-only	src=4 test=0	src/lib/common/js/builtins/json.spl;src/lib/common/json/serializer.spl;src/lib/common/jwt/encode.spl;src/lib/js/builtins/json.spl
layout_context_new	public function	src-only	src=2 test=0	src/lib/blink/layout/block_flow.spl;src/lib/gc_async_mut/gpu/browser_engine/layout_m14_types.spl
layout_flex	public function	src-only	src=2 test=0	src/lib/gc_async_mut/gpu/browser_engine/layout.spl;src/lib/gc_async_mut/gpu/browser_engine/layout_core.spl
layout_node	public function	src-only	src=4 test=0	src/app/ui.browser/backend.spl;src/lib/common/structural/layout/types.spl;src/lib/gc_async_mut/gpu/browser_engine/layout.spl;src/lib/gc_async_mut/gpu/browser_engine/layout_core.spl
lerp_color	public function	src-only	src=6 test=0	src/lib/gc_async_mut/compositor/rasterizer.spl;src/lib/gc_async_mut/gpu/engine2d/color.spl;src/lib/nogc_async_mut/compositor/rasterizer.spl;src/lib/nogc_sync_mut/compositor/rasterizer.spl;src/lib/skia/feature/animation/interpolate.spl;src/os/gui/render.spl
linspace	public function	mixed	src=2 test=1	src/lib/nogc_async_mut/ndarray/ndarray_generators.spl;src/lib/nogc_sync_mut/src/tensor/factory.spl;test/fixtures/lint/param_tag_test_fixture.spl
list_dir	public function	mixed	src=6 test=2	src/compiler_rust/lib/std/src/fs/mod.spl;src/compiler_rust/lib/std/src/infra/file_io.spl;src/lib/nogc_async_mut/fs.spl;src/lib/nogc_sync_mut/fs.spl;src/lib/nogc_sync_mut/io_runtime.spl;src/lib/nogc_sync_mut/src/infra.spl;test/02_integration/lib/std/improvements/stdlib_improvements_spec.spl;test/integration/lib/std/improvements/stdlib_improvements_spec.spl
load_config	public function	src-only	src=10 test=0	examples/10_tooling/llm_cli_tools/src/lib/nogc_async_mut/llm/config.spl;src/app/devhub/config.spl;src/app/itf/config.spl;src/app/llm_caret/config.spl;src/compiler/90.tools/duplicate_check/config.spl;src/compiler_rust/lib/std/examples/file_async_manual.spl;src/compiler_rust/lib/std/src/tooling/dashboard/config.spl;src/lib/nogc_async_mut/http_server/config.spl
load_test_db_compat	public function	src-only	src=2 test=0	src/app/test_runner_new/test_db_compat.spl;src/lib/nogc_sync_mut/test_runner/test_db_compat.spl
log_fatal	public function	src-only	src=4 test=0	src/compiler_rust/lib/std/src/mcp/core/logger.spl;src/lib/log.spl;src/lib/nogc_async_mut_noalloc/log/logger.spl;src/os/kernel/log/klog_api.spl
log_level_to_int	public function	src-only	src=4 test=0	src/app/mcp/main_lazy_json.spl;src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl;src/lib/nogc_sync_mut/mcp_sdk/server/state.spl
log_set_level	public function	src-only	src=3 test=0	src/lib/log.spl;src/lib/nogc_async_mut_noalloc/log/logger.spl;src/os/kernel/log/klog_api.spl
log_verbose	public function	src-only	src=2 test=0	src/compiler/90.tools/duplicate_check/_Detector/interner_and_logging.spl;src/lib/nogc_sync_mut/log.spl
logspace	public function	src-only	src=1 test=0	src/lib/nogc_sync_mut/src/tensor/factory.spl
make_audio_content	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_content_annotations	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_elicitation_request	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_embedded_resource_content	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_error_response	public function	mixed	src=6 test=6	examples/10_tooling/trace32_tools/cmm_lsp/lsp_server.spl;src/app/mcp/api_tools.spl;src/app/mcp/main_lazy_json.spl;src/lib/nogc_async_mut/mcp/api_tools.spl;src/lib/nogc_async_mut/mcp/fileio_json.spl;src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl;test/01_unit/app/mcp_unit/mcp_jsonrpc_spec.spl
make_image_content	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_log_notification	public function	src-only	src=3 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl;src/lib/nogc_sync_mut/mcp_sdk/server/state.spl
make_notification	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_notification_no_params	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_progress_notification	public function	src-only	src=3 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl;src/lib/nogc_sync_mut/mcp_sdk/server/state.spl
make_prompts_list_changed	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_resource_link_content	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_resource_link_content_full	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_resource_updated_notification	public function	src-only	src=3 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl;src/lib/nogc_sync_mut/mcp_sdk/server/state.spl
make_resources_list_changed	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_result_response	public function	mixed	src=5 test=6	src/app/mcp/main_lazy_protocol.spl;src/lib/nogc_async_mut/mcp/fileio_json.spl;src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl;src/lib/nogc_async_mut/mcp/lazy_protocol_resources.spl;test/01_unit/app/mcp_unit/mcp_jsonrpc_spec.spl;test/03_system/feature/lib/mcp/helpers_spec.spl;test/03_system/feature/lib/mcp/working_check_direct.spl
make_sampling_request	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_server_request	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_tool_error	public function	src-only	src=5 test=0	examples/10_tooling/korean_stock_mcp/json_helpers.spl;examples/10_tooling/mcpgdb/json_helpers.spl;examples/10_tooling/trace32_tools/cmm_lsp/mcp_daemon.spl;src/app/mcp/main_lazy_json.spl;src/app/mcpgdb/json_helpers.spl;src/app/simple_lsp_mcp/json_helpers.spl;src/lib/nogc_async_mut/mcp/main_lazy_json.spl;src/lib/nogc_sync_mut/mcp_sdk/core/types.spl
make_tool_result_with_structured	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_tool_schema_multi	public function	src-only	src=3 test=0	src/lib/nogc_async_mut/mcp/fileio_json.spl;src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_tool_schema_with_output	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
make_tools_list_changed	public function	src-only	src=2 test=0	src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
math_sqrt	public function	src-only	src=8 test=0	src/app/io/mod.spl;src/app/office/math_editor.spl;src/compiler/90.tools/duplicate_check/math_utils.spl;src/lib/common/js/builtins/number.spl;src/lib/common/math.spl;src/lib/common/math/math.spl;src/lib/math.spl;src/lib/nogc_sync_mut/sffi/math.spl
max	public function	src-only	src=30 test=0	doc/05_design/compiler/phases/simd_phase9b.spl;doc/05_design/compiler/phases/simd_phase9c.spl;src/app/llm_caret/claude_full/utils/fileStateCache.spl;src/compiler/10.frontend/parser_types.spl;src/compiler/20.hir/hir_definitions.spl;src/compiler/30.types/simd_vector_types.spl;src/compiler_rust/lib/std/src/core/array.spl;src/compiler_rust/lib/std/src/core/cmp_ord.spl
max3	public function	mixed	src=2 test=2	scripts/check/measure_macos_gui_live_window_bmp.spl;scripts/check/validate_hosted_wm_capture_ppm.spl;src/lib/common/color/convert.spl;src/lib/gc_async_mut/gpu/engine2d/backend_webgpu.spl;test/02_integration/rendering/pixel_verify_browser_glass.spl;test/integration/rendering/pixel_verify_browser_glass.spl
mcdc_condition_key	public function	src-only	src=2 test=0	src/compiler/00.common/mcdc_coverage_gate.spl;src/lib/nogc_sync_mut/test_runner/test_runner_mcdc_report.spl
md_compute_stats	public function	src-only	src=2 test=0	src/lib/editor/extensions/builtin/md_commands.spl;src/lib/editor/services/md_doc_stats.spl
md_diagnose	public function	src-only	src=2 test=0	src/lib/editor/extensions/builtin/md_commands.spl;src/lib/editor/services/md_diagnostics.spl
measure_text	public function	src-only	src=4 test=0	src/lib/common/layout/text_metrics.spl;src/lib/nogc_async_mut/engine/render/text.spl;src/lib/nogc_sync_mut/engine/render/text.spl;src/lib/skia/entity/font.spl
merge_spans	public function	src-only	src=1 test=0	examples/10_tooling/trace32_tools/cmm_lsp/cmm_ast.spl;src/compiler/10.frontend/treesitter/outline_types.spl
min	public function	src-only	src=28 test=0	doc/05_design/compiler/phases/simd_phase9b.spl;doc/05_design/compiler/phases/simd_phase9c.spl;src/compiler/30.types/simd_vector_types.spl;src/compiler_rust/lib/std/src/core/array.spl;src/compiler_rust/lib/std/src/core/cmp_ord.spl;src/compiler_rust/lib/std/src/core/collections.spl;src/compiler_rust/lib/std/src/core/list.spl;src/compiler_rust/lib/std/src/core/math.spl
min3	public function	src-only	src=2 test=0	scripts/check/measure_macos_gui_live_window_bmp.spl;scripts/check/validate_hosted_wm_capture_ppm.spl;src/lib/common/color/convert.spl;src/lib/gc_async_mut/gpu/engine2d/backend_webgpu.spl
min_int	public function	mixed	src=3 test=4	src/compiler_rust/lib/std/src/core/math.spl;src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl;test/01_unit/app/mcp_unit/mcp_pagination_spec.spl;test/03_system/feature/lib/mcp/helpers_spec.spl;test/feature/lib/mcp/helpers_spec.spl;test/unit/app/mcp_unit/mcp_pagination_spec.spl
mkdir	public function	mixed	src=16 test=3	src/lib/nogc_async_mut/fs_driver/ops.spl;src/lib/nogc_sync_mut/db/dbfs_driver/namespace_io.spl;src/lib/nogc_sync_mut/db/dbfs_engine/fs_driver.spl;src/lib/nogc_sync_mut/fs_driver/nvfs_posix_driver.spl;src/lib/nogc_sync_mut/sffi/host.spl;src/os/installer/image_builder.spl;src/os/kernel/fs/win_vfs/win_vfs_driver.spl;src/os/services/devfs_filesystem.spl
native_mmap_file	public function	src-only	src=2 test=0	src/compiler/99.loader/loader/smf_mmap_native.spl;src/compiler/99.loader/smf_mmap_native.spl
normalize_path	public function	mixed	src=7 test=4	doc/01_research/lib/stdlib_utils_concatenated.spl;examples/10_tooling/trace32_tools/cmm_lsp/bulk_validate.spl;src/app/clean/main.spl;src/compiler/00.common/assurance/package_pins.spl;src/compiler_rust/lib/std/src/cli/file.spl;src/compiler_rust/lib/std/src/tooling/path_utils.spl;src/lib/common/net/http_core.spl;src/lib/gc_async_mut/path.spl
ones	public function	src-only	src=5 test=0	src/compiler_rust/lib/std/src/ml/torch/__init__.spl;src/lib/gc_async_mut/pure/tensor_f64.spl;src/lib/gc_async_mut/pure/tensor_factory.spl;src/lib/nogc_async_mut/ndarray/ndarray_generators.spl;src/lib/nogc_sync_mut/src/tensor/factory.spl
parse_color_value	public function	src-only	src=2 test=0	src/lib/blink/style/cascade.spl;src/lib/gc_async_mut/gpu/browser_engine/dom_color.spl
parse_css_value	public function	src-only	src=2 test=0	src/app/ui.browser/dom_bridge.spl;src/lib/gc_async_mut/gpu/browser_engine/css.spl
parse_declarations	public function	src-only	src=3 test=0	src/app/ui.browser/dom_bridge.spl;src/lib/blink/css_parser/parser.spl;src/lib/gc_async_mut/gpu/browser_engine/style_block_parse.spl
parse_hex_color	public function	src-only	src=2 test=0	src/lib/common/color/css.spl;src/lib/gc_async_mut/gpu/browser_engine/dom_color.spl
parse_int	public function	mixed	src=28 test=6	examples/06_io/ui/mini_html_render.spl;examples/10_tooling/trace32_tools/t32_cli/mod.spl;src/app/dap/hooks.spl;src/app/leak_finder/memory.spl;src/compiler/70.backend/baremetal/smf_parser.spl;src/compiler/90.tools/leak_finder/memory.spl;src/compiler_rust/lib/std/src/core/json.spl;src/compiler_rust/lib/std/src/spec/mode_config_parser.spl
parse_log_options	public function	src-only	src=3 test=0	src/app/cli/check.spl;src/app/mcp/mcp_log_options.spl;src/lib/nogc_async_mut/cli/log_modes.spl
parse_range	public function	src-only	src=2 test=0	src/app/office/sheets/cell_ref.spl;src/compiler/10.frontend/core/parser_expr.spl
parse_range_header	public function	src-only	src=7 test=0	src/lib/gc_async_mut/http/headers.spl;src/lib/gc_async_mut/http_server/utilities.spl;src/lib/nogc_async_mut/http/headers.spl;src/lib/nogc_async_mut/http_server/range.spl;src/lib/nogc_async_mut/http_server/utilities.spl;src/lib/nogc_sync_mut/http/headers.spl;src/lib/nogc_sync_mut/http_server/utilities.spl
parse_status	public function	src-only	src=4 test=0	src/lib/nogc_async_mut/database/bug.spl;src/lib/nogc_async_mut/database/feature.spl;src/lib/nogc_sync_mut/database/bug.spl;src/lib/nogc_sync_mut/database/feature.spl
path_basename	public function	mixed	src=11 test=2	src/app/dashboard/dashboard_collectors.spl;src/app/test/quick_runner.spl;src/compiler/99.loader/module_resolver/manifest.spl;src/lib/common/js/node/path_module.spl;src/lib/common/path_pure.spl;src/lib/js/node/path_module.spl;src/lib/nogc_async_mut/file_system/path_ops.spl;src/lib/nogc_sync_mut/file_system/path_ops.spl
path_normalize	public function	src-only	src=7 test=0	src/lib/common/js/node/path_module.spl;src/lib/js/node/path_module.spl;src/lib/nogc_async_mut/env/paths.spl;src/lib/nogc_async_mut/file_system/path_ops.spl;src/lib/nogc_sync_mut/env/paths.spl;src/lib/nogc_sync_mut/file_system/path_ops.spl;src/lib/nogc_sync_mut/sffi/io.spl
pci_config_addr	public function	src-only	src=2 test=0	src/os/drivers/pci/pci.spl;src/os/kernel/types/bitfield.spl
platform_name	public function	src-only	src=4 test=0	src/compiler/99.loader/loader/arch_validator.spl;src/lib/editor/00.common/platform.spl;src/lib/nogc_sync_mut/io_runtime.spl;src/lib/nogc_sync_mut/sffi/dynamic.spl
print_json_report	public function	src-only	src=4 test=0	scripts/audit/fast_duplicate_check.spl;scripts/audit/runtime_backend_boundaries.spl;src/app/check_dbs/main.spl;src/app/stats/doc_coverage_dynamic.spl;src/compiler/90.tools/duplicate_check/formatter.spl;src/compiler/90.tools/stats/doc_coverage_dynamic.spl
print_summary	public function	src-only	src=15 test=0	examples/10_tooling/make/make_executor.spl;src/app/cli/bootstrap_check.spl;src/app/spipe_docgen/spipe_docgen/main.spl;src/app/test_runner_new/test_runner_output.spl;src/app/test_runner_new/test_runner_single.spl;src/compiler/90.tools/verify/verify_features.spl;src/compiler_rust/lib/std/src/tooling/core/errors_reporting.spl;src/lib/gc_async_mut/benchmark/report.spl
process_run	public function	mixed	src=8 test=11	src/app/io/minimal_runtime_ops.spl;src/app/io/mod_stub.spl;src/app/io/process_ops.spl;src/lib/gc_async_mut/pure/runtime.spl;src/lib/nogc_async_mut/io/mod_stub.spl;src/lib/nogc_sync_mut/io/process_ops.spl;src/lib/nogc_sync_mut/io_runtime.spl;src/lib/nogc_sync_mut/sffi/system.spl
process_run_with_limits	public function	src-only	src=3 test=0	src/app/io/process_ops.spl;src/lib/nogc_sync_mut/io/process_ops.spl;src/lib/nogc_sync_mut/sffi/system.spl
process_wait	public function	src-only	src=3 test=0	src/app/io/process_ops.spl;src/lib/nogc_sync_mut/io/process_ops.spl;src/lib/nogc_sync_mut/sffi/system.spl
ptrace_write_memory	public function	src-only	src=3 test=0	src/app/debug/remote/ptrace.spl;src/lib/nogc_sync_mut/debug/remote/ptrace.spl;src/lib/nogc_sync_mut/sffi/debug.spl
rand	public function	src-only	src=2 test=0	src/lib/nogc_sync_mut/game2d/time/det_guard.spl;src/lib/nogc_sync_mut/src/tensor/factory.spl
randn	public function	src-only	src=3 test=0	src/lib/gc_async_mut/pure/tensor_f64.spl;src/lib/gc_async_mut/pure/tensor_factory.spl;src/lib/nogc_sync_mut/src/tensor/factory.spl
read_file	public function	mixed	src=11 test=25	src/compiler/70.backend/backend/exhaustiveness_validator.spl;src/compiler_rust/lib/std/src/infra/file_io.spl;src/compiler_rust/lib/std/src/tooling/generics_migrate.spl;src/compiler_rust/lib/std/src/tooling/i18n_commands.spl;src/compiler_rust/lib/std/src/tooling/todo_parser.spl;src/lib/nogc_async_mut/async/io.spl;src/lib/nogc_async_mut/mcp/fileio_server.spl;src/lib/nogc_sync_mut/archive/zip_reader.spl
read_text	public function	mixed	src=22 test=102	src/compiler_rust/lib/std/src/fs/mod.spl;src/compiler_rust/lib/std/src/host/common/io/fs_ops.spl;src/compiler_rust/lib/std/src/host/sync_nogc_mut/io/fs/ops.spl;src/compiler_rust/lib/std/src/io/fs.spl;src/lib/common/io/async_traits.spl;src/lib/common/io/traits.spl;src/lib/gc_async_mut/gpu/browser_engine/net/tls.spl;src/lib/gc_async_mut/slang/model_executor/model_loader/transport.spl
register_tool	public function	src-only	src=3 test=0	src/compiler_rust/lib/std/src/mcp/core/server.spl;src/lib/nogc_async_mut/mcp/helpers.spl;src/lib/nogc_async_mut/mcp/helpers_compat.spl
resolve	public function	mixed	src=31 test=33	scripts/check/check-trait-arity.spl;src/app/ffi_gen.specs/lib_wrappers.spl;src/app/interpreter/core/environment.spl;src/app/interpreter/core/symbol.spl;src/app/spipe/identity/resolve.spl;src/compiler/00.common/dependency/resolution.spl;src/compiler/00.common/di.spl;src/compiler/00.common/suffix_registry.spl
resolve_style	public function	src-only	src=5 test=0	src/app/ui.browser/renderer.spl;src/lib/blink/style/cascade.spl;src/lib/common/render_scene/office_style_resolver.spl;src/lib/common/ui/style.spl;src/lib/gc_async_mut/gpu/browser_engine/css.spl
rotr32	public function	src-only	src=2 test=0	src/lib/common/crypto/types.spl;src/os/crypto/sha256.spl
rotr64	public function	src-only	src=2 test=0	src/lib/common/crypto/types.spl;src/os/crypto/sha512.spl
rsa_sha256_sign	public function	src-only	src=2 test=0	src/lib/nogc_sync_mut/io/signature_sffi.spl;src/os/crypto/rsa.spl
