category	file	line	symbol_or_function
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/containers.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/containers.spl	357	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/containers_build.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/containers_build.spl	23	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/packaging_publish.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/versioning.spl	6	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/optimization.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/optimization.spl	470	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/packaging.spl	6	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/bundling.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/bundling.spl	88	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/packaging_build.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/packaging_build.spl	15	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/bundling_ops.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/bundling_ops.spl	14	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/templates.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/templates.spl	149	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/pipeline.spl	330	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/pipeline.spl	385	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/pipeline.spl	446	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/deployment/versioning_ops.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/deployment/versioning_ops.spl	159	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/aggregation.spl	6	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/testing/runner.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/runner.spl	23	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/testing/filter.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/filter.spl	13	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/filter.spl	401	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/testing/coverage.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/coverage.spl	171	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/testing/discovery.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/discovery.spl	72	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/testing/validation.spl	15	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/validation.spl	31	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/validation.spl	76	
primitive_api	src/compiler_rust/lib/std/src/tooling/testing/validation.spl	190	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/watch/watcher.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/watch/watcher.spl	69	
primitive_api	src/compiler_rust/lib/std/src/tooling/watch/watcher.spl	108	
primitive_api	src/compiler_rust/lib/std/src/tooling/watch/watcher.spl	188	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/watch/reload_apply.spl	6	
primitive_api	src/compiler_rust/lib/std/src/tooling/watch/reload_apply.spl	13	
primitive_api	src/compiler_rust/lib/std/src/tooling/watch/reload_apply.spl	344	
primitive_api	src/compiler_rust/lib/std/src/tooling/watch/reload_apply.spl	394	
primitive_api, bare_bool	src/compiler_rust/lib/std/src/tooling/coverage.spl	13	
primitive_api	src/compiler_rust/lib/std/src/tooling/coverage.spl	57	
primitive_api	src/compiler_rust/lib/std/src/tooling/coverage.spl	71	
primitive_api	src/compiler_rust/lib/std/src/sys.spl	7	
primitive_api	src/compiler_rust/test/system/simple_basic/samples/21_units_public_api_negative.spl	1	Intentional: negative test for linter
primitive_api	src/os/kernel/abi/syscall_shim.spl	122	
primitive_api	src/os/kernel/abi/syscall_shim.spl	238	
primitive_api	src/os/kernel/abi/syscall_shim.spl	1334	
primitive_api	src/os/drivers/input/ps2_mouse.spl	1	
