test/01_unit/compiler/assurance/package_pins_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/assurance/proof_dag_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/assurance/sha512_integrity_receipt_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/assurance/verified_profile_v1_projection_spec.spl	0	OK	6	6	0	0
test/01_unit/compiler/assurance/verified_release_gate_spec.spl	0	OK	12	12	0	0
test/01_unit/compiler/ast_arena_generation_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/assurance/policy_graph_contamination_probe_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/ast_arena_harden_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/async/async_frame_analysis_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/async/async_integration_spec.spl	0	OK	21	21	0	0
test/01_unit/compiler/async/async_desugar_integration_spec.spl	0	OK	1	1	0	0
test/01_unit/app/compiler_schema/compiler_schema_grammar_spec.spl	0	OK	23	23	0	0
test/01_unit/compiler/async/async_mir_interpreter_spec.spl	0	OK	10	10	0	0
test/01_unit/compiler/async/async_pipeline_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/async/async_mir_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/async/async_reservation_analysis_spec.spl	0	OK	23	23	0	0
test/01_unit/compiler/async/async_state_machine_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/async/state_enum_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/async/suspension_analysis_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/async/poll_generator_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/async/async_spawn_analysis_spec.spl	0	OK	26	26	0	0
test/01_unit/compiler/backend/ascii_utils_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/avx2_cmp_emit_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/avx512_abs_spec.spl	0	OK	7	7	0	0
test/01_unit/compiler/backend/avx2_int_emit_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/avx2_fp_emit_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/avx512_cmp_mask_spec.spl	0	OK	34	34	0	0
test/01_unit/compiler/backend/avx512_emit_spec.spl	0	OK	21	21	0	0
test/01_unit/compiler/backend/avx512_gather_scatter_spec.spl	0	OK	33	33	0	0
test/01_unit/compiler/backend/avx512_mask_emit_spec.spl	0	OK	29	29	0	0
test/01_unit/compiler/backend/avx512_reduction_emit_spec.spl	0	OK	47	47	0	0
test/01_unit/compiler/backend/avx512_vpmov_spec.spl	0	OK	21	21	0	0
test/01_unit/compiler/backend/backend_basic_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/avx512_vpternlog_spec.spl	0	OK	8	8	0	0
test/01_unit/compiler/backend/backend_bench_matrix_spec.spl	0	OK	27	27	0	0
test/01_unit/compiler/50.mir/hwir_zca_product_frontend_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/backend_api_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/backend_coverage_spec.spl	0	OK	6	6	0	0
test/01_unit/compiler/backend/backend_factory_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/backend_declaration_name_collision_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/backend_orchestration_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/backend_port_phases_spec.spl	0	OK	19	19	0	0
test/01_unit/compiler/backend/backend_silent_fallback_spec.spl	0	OK	12	12	0	0
test/01_unit/compiler/assurance/policy_five_site_convergence_spec.spl	0	OK	26	26	0	0
test/01_unit/compiler/backend/bool_uniform_i64_abi_spec.spl	0	OK	6	6	0	0
test/01_unit/compiler/backend/bootstrap_llvm_entry_symbol_source_spec.spl	1	ERROR	4	0	4	0
test/01_unit/compiler/backend/bootstrap_link_symbols_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/callback_trampoline_spec.spl	0	OK	24	24	0	0
test/01_unit/compiler/backend/c_backend_async_spec.spl	1	ERROR	3	0	3	0
test/01_unit/compiler/backend/c_backend_bulk_copy_memmove_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/c_backend_signature_return_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/c_codegen_adapter_bootstrap_compat_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/codegen_trait_spec.spl	0	OK	13	13	0	0
test/01_unit/compiler/backend/c_backend_bulk_hint_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/backend_gpu_target_contract_spec.spl	0	OK	8	8	0	0
test/01_unit/compiler/backend/backend_capability_spec.spl	1	ERROR	20	14	6	0
test/01_unit/compiler/backend/cuda_intrinsic_arity_table_agrees_with_emitter_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/cranelift_gemm_fusion_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/c_type_mapper_bool_size_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/cranelift_aggregate_runtime_abi_spec.spl	1	ERROR	13	6	7	0
test/01_unit/compiler/backend/differential_backend_consistency_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/encode_aarch64_crypto_spec.spl	0	OK	15	15	0	0
test/01_unit/compiler/backend/differential_testing_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/encode_rvv_zvk_spec.spl	0	OK	14	14	0	0
test/01_unit/compiler/backend/encode_x86_64_crypto_spec.spl	0	OK	14	14	0	0
test/01_unit/compiler/backend/execution_manager_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/exhaustiveness_validator_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/expression_evaluator_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/feature_caps_spec.spl	0	OK	27	27	0	0
test/01_unit/compiler/backend/fma3_emit_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/cuda_source_global_pointer_abi_spec.spl	1	ERROR	3	0	3	0
test/01_unit/compiler/50.mir/hwir_host_evaluator_spec.spl	124	NOVERDICT	0	0	0	0
test/01_unit/compiler/backend/instruction_coverage_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/50.mir/hwir_predecode_contract_spec.spl	124	NOVERDICT	0	0	0	0
test/01_unit/compiler/backend/intrinsic_lowering_aarch64_spec.spl	1	ERROR	52	51	1	0
test/01_unit/compiler/backend/export_c_custom_name_general_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/intrinsic_lowering_arm32_spec.spl	0	OK	46	46	0	0
test/01_unit/compiler/backend/export_c_custom_name_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/intrinsic_lowering_x86_spec.spl	0	OK	29	29	0	0
test/01_unit/compiler/backend/intrinsic_lowering_riscv_spec.spl	0	OK	44	44	0	0
test/01_unit/compiler/backend/hosted_c_target_guard_spec.spl	0	OK	20	20	0	0
test/01_unit/compiler/backend/introspection/elf_symbols_byte_text_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/c_backend_export_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/introspection/elf_symbols_high_byte_sanitize_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/50.mir/hwir_zca_target_trap_exhaustive_oracle_spec.spl	124	NOVERDICT	0	0	0	0
test/01_unit/compiler/backend/jit_interpreter_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/layout_attrs_spec.spl	0	OK	20	20	0	0
test/01_unit/compiler/backend/layout_scanner_spec.spl	1	ERROR	0	0	0	0
test/01_unit/compiler/backend/interpreter_backend_spec.spl	1	ERROR	13	11	2	0
test/01_unit/compiler/backend/interpreter_backend_call_frame_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/lexer_source_array_release_abi_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/interpreter_strict_mem_spec.spl	0	OK	9	9	0	0
test/01_unit/compiler/backend/linker/elf_parser_spec.spl	0	OK	16	16	0	0
test/01_unit/compiler/backend/linker/archive_parser_spec.spl	0	OK	27	27	0	0
test/01_unit/compiler/backend/lean_backend_spec.spl	1	ERROR	10	8	2	0
test/01_unit/compiler/backend/linker/elf_reloc_target_section_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/linker/elf_section_header_field_parity_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/linker/elf_writer_spec.spl	0	OK	18	18	0	0
test/01_unit/compiler/backend/linker/linker_script_spec.spl	0	OK	31	31	0	0
test/01_unit/compiler/backend/linker/reloc_engine_spec.spl	0	OK	26	26	0	0
test/01_unit/compiler/backend/linker/sym_resolver_spec.spl	0	OK	20	20	0	0
test/01_unit/compiler/backend/llvm_comparison_operand_type_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/llvm_cross_module_global_symbol_spec.spl	0	OK	6	6	0	0
test/01_unit/compiler/backend/literal_converter_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/interpreter_mode_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/llvm_ir_builder_target_header_lifetime_spec.spl	1	ERROR	4	3	1	0
test/01_unit/compiler/backend/llvm_lib_backend_spec.spl	1	ERROR	5	3	2	0
test/01_unit/compiler/backend/llvm_ir_builder_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/llvm_bitcast_pointer_bool_spec.spl	1	ERROR	4	0	4	0
test/01_unit/compiler/backend/llvm_gpu_simd_dest_defined_locals_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/llvm_inline_asm_template_spec.spl	1	ERROR	3	0	3	0
test/01_unit/compiler/backend/llvm_narrow_field_load_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/llvm_array_value_copy_single_ssa_def_spec.spl	0	OK	5	5	0	0
test/01_unit/compiler/backend/llvm_bootstrap_accumulator_reset_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/llvm_copy_move_alloc_spec.spl	1	ERROR	6	5	1	0
test/01_unit/compiler/backend/llvm_call_arity_reconcile_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/llvm_simd_array_abi_spec.spl	1	ERROR	4	2	2	0
test/01_unit/compiler/backend/llvm_pointer_return_null_spec.spl	1	ERROR	6	2	4	0
test/01_unit/compiler/backend/llvm_phase2_backend_integration_spec.spl	0	OK	2	2	0	0
test/01_unit/compiler/backend/llvm_wasm_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/llvm_type_mapper_struct_symbol_spec.spl	0	OK	1	1	0	0
test/01_unit/compiler/backend/llvm_type_mapper_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/logger_native_probe_spec.spl	1	ERROR	2	1	1	0
test/01_unit/compiler/backend/lowering_aarch64_crypto_spec.spl	0	OK	24	24	0	0
test/01_unit/compiler/backend/lowering_riscv_crypto_spec.spl	0	OK	10	10	0	0
test/01_unit/compiler/backend/lowering_x86_crypto_spec.spl	0	OK	16	16	0	0
test/01_unit/compiler/backend/macho_writer_spec.spl	0	OK	39	39	0	0
test/01_unit/compiler/backend/lua_backend_spec.spl	0	OK	17	17	0	0
test/01_unit/compiler/backend/mir_builder_intensive_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/mir_instruction_complete_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/native_backend_spec.spl	0	OK	4	4	0	0
test/01_unit/compiler/backend/native_bridge_spec.spl	0	OK	3	3	0	0
test/01_unit/compiler/backend/llvm_matrix_lowering_spec.spl	1	ERROR	2	0	2	0
test/01_unit/compiler/backend/llvm_mutable_global_static_spec.spl	1	ERROR	5	0	5	0
